,Latitude,Longitude,MedInc,cluster
18772,40.43,-122.29,1.9943,1
18773,40.47,-122.29,1.9657,1
18774,40.47,-122.31,2.3594,1
18775,40.45,-122.3,1.6579,1
18776,40.46,-122.27,2.2768,1
18777,40.45,-122.24,3.5978,1
18778,40.42,-122.25,2.8611,1
18779,40.4,-122.23,3.0556,1
18780,40.39,-122.27,1.3571,1
18781,40.39,-122.29,1.8438,1
18782,40.48,-122.33,3.2788,1
18783,40.47,-122.33,2.125,1
18784,40.48,-122.36,2.0899,1
18785,40.45,-122.37,3.3315,1
18786,40.44,-122.42,2.1875,1
18787,40.47,-122.43,2.1496,1
18788,40.46,-122.45,2.8085,1
18789,40.39,-122.37,3.3005,1
18790,40.42,-122.32,2.793,1
18791,40.75,-122.56,1.7935,1
18792,40.61,-122.57,2.8036,1
18793,40.52,-122.66,4.5357,1
18794,40.4,-122.76,2.125,1
18795,41.06,-122.34,1.8816,1
18796,40.89,-122.31,2.2583,1
18797,40.85,-122.45,2.7736,1
18798,40.95,-122.07,3.0299,1
18799,40.97,-121.89,2.225,1
18800,40.77,-121.86,2.503,1
18801,40.69,-121.83,3.15,1
18802,40.64,-122.08,4.0132,1
18803,40.55,-122.06,3.5189,1
18804,40.52,-121.92,2.2993,1
18805,40.61,-121.67,2.1513,1
18806,40.48,-121.55,2.7857,1
18807,40.9,-121.64,1.7538,1
18808,40.87,-121.67,2.9063,1
18809,40.88,-121.65,3.0179,1
18810,40.89,-121.67,2.267,1
18811,40.92,-121.63,2.2337,1
18812,40.82,-121.41,2.3393,1
18813,41.12,-121.47,2.83,1
18814,41.04,-121.45,2.67,1
18815,39.61,-120.08,2.7778,1
18816,39.56,-120.23,2.46,1
18817,39.66,-120.48,1.8839,1
18818,39.67,-120.24,2.3625,1
18819,39.63,-120.73,3.8826,1
18820,39.67,-120.24,3.625,1
18821,39.56,-120.92,1.875,1
18822,39.52,-120.51,2.065,1
18823,41.78,-121.62,1.7885,1
18824,41.86,-121.93,1.74,1
18825,41.86,-122.33,2.234,1
18826,41.81,-122.53,1.7639,1
18827,41.66,-122.26,2.1607,1
18828,41.95,-122.64,1.8242,1
18829,41.86,-123.26,2.7222,1
18830,41.8,-123.38,2.2976,1
18831,41.6,-123.41,1.965,1
18832,41.7,-122.92,2.3571,1
18833,41.69,-122.56,2.4107,1
18834,41.74,-122.61,2.0591,1
18835,41.74,-122.64,3.3095,1
18836,41.73,-122.64,1.8694,1
18837,41.73,-122.64,2.2206,1
18838,41.72,-122.65,1.8533,1
18839,41.76,-122.73,2.5357,1
18840,41.63,-122.64,3.1062,1
18841,41.53,-122.56,2.2024,1
18842,41.48,-122.93,2.7230000000000003,1
18843,41.46,-122.9,1.7292,1
18844,41.26,-123.08,1.6757,1
18845,41.54,-122.38,2.7468,1
18846,41.43,-122.49,3.125,1
18847,41.43,-122.38,1.6509,1
18848,41.41,-122.37,1.27,1
18849,41.41,-122.39,1.7448,1
18850,41.31,-122.32,1.1915,1
18851,41.32,-122.3,2.1571,1
18852,41.31,-122.3,2.4526,1
18853,41.38,-122.28,2.8036,1
18854,41.28,-122.45,3.4519,1
18855,41.21,-122.34,2.0375,1
18856,41.23,-122.27,2.1898,1
18857,41.2,-122.27,1.5923,1
18858,41.5,-121.76,1.0667,1
18859,41.32,-122.09,2.2462,1
18860,38.12,-122.22,5.1014,2
18861,38.13,-122.19,4.9504,2
18862,38.11,-122.21,3.1768,1
18863,38.11,-122.21,3.0962,1
18864,38.1,-122.21,3.8029,1
18865,38.11,-122.22,3.1848,1
18866,38.1,-122.22,3.0221,1
18867,38.1,-122.22,2.9469,1
18868,38.1,-122.22,3.1204,1
18869,38.1,-122.22,3.4559,1
18870,38.09,-122.22,2.2734,1
18871,38.09,-122.21,3.8667,1
18872,38.09,-122.2,5.2957,2
18873,38.08,-122.22,3.1053,1
18874,38.08,-122.22,3.4360000000000004,1
18875,38.07,-122.22,5.8171,2
18876,38.09,-122.25,2.2417,1
18877,38.09,-122.23,2.4875,1
18878,38.07,-122.24,2.6098,1
18879,38.1,-122.26,1.3007,1
18880,38.1,-122.26,1.1835,1
18881,38.1,-122.25,2.3,1
18882,38.1,-122.25,2.75,1
18883,38.1,-122.25,2.5042,1
18884,38.1,-122.25,2.1411,1
18885,38.1,-122.23,2.4201,1
18886,38.1,-122.24,2.9432,1
18887,38.11,-122.24,3.0507,1
18888,38.11,-122.24,2.3241,1
18889,38.1,-122.23,2.5969,1
18890,38.12,-122.23,4.2308,2
18891,38.11,-122.23,4.0,1
18892,38.11,-122.24,4.775,2
18893,38.13,-122.23,3.2664,1
18894,38.13,-122.24,4.0938,1
18895,38.12,-122.24,4.2902,2
18896,38.12,-122.24,4.0114,1
18897,38.12,-122.25,2.5865,1
18898,38.11,-122.25,2.6133,1
18899,38.11,-122.25,2.1976,1
18900,38.11,-122.26,1.9667,1
18901,38.11,-122.26,1.7411,1
18902,38.11,-122.26,2.6708,1
18903,38.12,-122.26,3.1025,1
18904,38.12,-122.27,2.6937,1
18905,38.12,-122.27,2.7375,1
18906,38.15,-122.26,4.0515,1
18907,38.14,-122.26,4.0156,1
18908,38.15,-122.26,4.5053,2
18909,38.12,-122.32,5.3785,2
18910,38.13,-122.26,1.6368,1
18911,38.14,-122.24,3.724,1
18912,38.15,-122.24,4.4529,2
18913,38.15,-122.25,3.7014,1
18914,38.15,-122.22,5.5138,2
18915,38.15,-122.23,1.756,1
18916,38.14,-122.23,2.3056,1
18917,38.04,-122.15,2.6466,1
18918,38.05,-122.16,3.1373,1
18919,38.05,-122.16,4.6776,2
18920,38.07,-122.19,4.6406,2
18921,38.07,-122.18,5.3288,2
18922,38.07,-122.17,6.4599,2
18923,38.07,-122.16,4.5321,2
18924,38.06,-122.17,4.4397,2
18925,38.06,-122.15,5.3661,2
18926,38.08,-122.17,6.4232,2
18927,38.1,-122.2,4.4821,2
18928,38.09,-122.19,6.3735,2
18929,38.05,-122.14,3.2891,1
18930,38.07,-122.14,4.6761,2
18931,38.09,-122.11,2.3929,1
18932,38.26,-122.13,3.3281,1
18933,38.29,-122.15,6.5891,2
18934,38.29,-122.18,8.0113,2
18935,38.23,-122.18,7.2589,2
18936,38.16,-122.14,5.3345,2
18937,38.17,-122.18,5.2523,2
18938,38.26,-122.07,6.0487,2
18939,38.24,-122.1,5.3102,2
18940,38.27,-122.06,5.0672,2
18941,38.27,-122.07,4.3586,2
18942,38.3,-122.08,6.8872,2
18943,38.28,-122.04,3.676,1
18944,38.28,-122.04,5.2527,2
18945,38.28,-122.03,4.4882,2
18946,38.3,-122.03,6.6779,2
18947,38.28,-122.0,4.962,2
18948,38.29,-121.98,5.4399,2
18949,38.15,-121.99,2.5313,1
18950,38.26,-122.05,2.6827,1
18951,38.25,-122.05,3.815,1
18952,38.25,-122.06,3.3153,1
18953,38.25,-122.06,3.3598,1
18954,38.26,-122.06,3.3839,1
18955,38.24,-122.07,3.5464,1
18956,38.25,-122.04,2.8438,1
18957,38.25,-122.05,6.2299,2
18958,38.26,-122.04,2.7885,1
18959,38.25,-122.04,2.7167,1
18960,38.25,-122.04,3.0938,1
18961,38.25,-122.04,2.4,1
18962,38.26,-122.05,3.0912,1
18963,38.27,-122.04,3.1853,1
18964,38.27,-122.03,2.7284,1
18965,38.26,-122.03,2.9576,1
18966,38.26,-122.02,2.5896,1
18967,38.25,-122.03,3.1389,1
18968,38.27,-122.02,3.2115,1
18969,38.26,-122.02,3.2061,1
18970,38.27,-122.01,4.0619,1
18971,38.26,-122.02,3.6335,1
18972,38.23,-122.0,5.2636,2
18973,38.24,-122.03,5.4074,2
18974,38.24,-122.04,1.6875,1
18975,38.24,-122.04,1.9954,1
18976,38.25,-122.03,4.0905,1
18977,38.25,-122.01,3.8583,1
18978,38.25,-122.01,4.6779,2
18979,38.25,-122.02,3.1176,1
18980,38.25,-122.0,4.9222,2
18981,38.25,-121.98,4.9103,2
18982,38.26,-122.01,4.5987,2
18983,38.27,-121.99,3.1979,1
18984,38.26,-121.99,6.0842,2
18985,38.27,-121.94,2.5681,1
18986,38.37,-121.94,2.8357,1
18987,38.37,-121.94,3.2396,1
18988,38.38,-121.94,1.0208,1
18989,38.36,-121.94,5.0346,2
18990,38.48,-121.99,4.6719,2
18991,38.44,-122.01,4.9773,2
18992,38.41,-122.0,4.945,2
18993,38.41,-122.07,3.4741,1
18994,38.43,-121.95,5.1534,2
18995,38.41,-121.94,4.5,2
18996,38.37,-121.92,2.7051,1
18997,38.34,-121.96,6.0252,2
18998,38.34,-121.96,3.6036,1
18999,38.35,-121.95,5.8269,2
19000,38.35,-121.94,4.412,2
19001,38.34,-121.92,6.1112,2
19002,38.34,-121.95,4.2324,1
19003,38.33,-121.96,4.976,2
19004,38.32,-121.96,4.0458,1
19005,38.31,-121.93,4.875,2
19006,38.32,-121.98,10.2264,5
19007,38.36,-121.98,2.4330000000000003,1
19008,38.35,-121.99,2.4659,1
19009,38.35,-122.0,2.5707,1
19010,38.35,-122.0,4.2115,1
19011,38.35,-122.0,3.6176,1
19012,38.35,-122.01,3.8651,1
19013,38.36,-122.01,7.1053,2
19014,38.36,-121.98,4.163,1
19015,38.35,-121.97,3.7388,1
19016,38.34,-121.97,4.5568,2
19017,38.35,-121.96,4.0938,1
19018,38.34,-121.96,3.89,1
19019,38.36,-121.96,2.7434,1
19020,38.35,-121.98,4.4375,2
19021,38.34,-121.98,4.0536,1
19022,38.34,-121.97,4.0329,1
19023,38.34,-121.98,2.5938,1
19024,38.34,-121.99,4.0433,1
19025,38.34,-121.99,4.2137,1
19026,38.35,-122.0,5.5435,2
19027,38.38,-122.0,6.0704,2
19028,38.37,-122.01,5.778,2
19029,38.36,-122.01,4.9583,2
19030,38.38,-122.02,6.0767,2
19031,38.37,-122.02,6.4894,2
19032,38.36,-122.01,5.9441,2
19033,38.39,-121.98,5.1781,2
19034,38.37,-121.98,2.8438,1
19035,38.36,-121.98,2.1067,1
19036,38.37,-122.0,3.625,1
19037,38.36,-121.99,3.2768,1
19038,38.36,-122.0,2.7262,1
19039,38.36,-121.99,3.5179,1
19040,38.36,-122.0,3.3438,1
19041,38.36,-121.82,3.3036,1
19042,38.49,-121.81,3.9309,1
19043,38.41,-121.76,3.9306,1
19044,38.45,-121.81,3.7061,1
19045,38.46,-121.82,3.7083,1
19046,38.43,-121.85,5.0862,2
19047,38.45,-121.83,4.8611,2
19048,38.45,-121.83,3.2672,1
19049,38.45,-121.83,2.3438,1
19050,38.43,-121.83,2.2244,1
19051,38.43,-121.81,3.9286,1
19052,38.25,-121.76,2.625,1
19053,38.16,-121.69,3.2937,1
19054,38.16,-121.69,2.2888,1
19055,38.13,-121.73,3.0288,1
19056,38.15,-121.74,4.8173,2
19057,38.13,-121.84,4.2813,2
19058,38.27,-122.42,4.5313,2
19059,38.22,-122.49,3.5647,1
19060,38.16,-122.41,2.7457,1
19061,38.3,-122.45,3.5507,1
19062,38.3,-122.47,3.4031,1
19063,38.31,-122.42,4.7356,2
19064,38.34,-122.44,1.9487,1
19065,38.29,-122.46,2.364,1
19066,38.29,-122.46,3.5982,1
19067,38.28,-122.45,5.7984,2
19068,38.29,-122.47,2.5658,1
19069,38.27,-122.45,4.2237,2
19070,38.27,-122.52,5.2155,2
19071,38.32,-122.53,5.795,2
19072,38.32,-122.49,3.3098,1
19073,38.31,-122.49,3.25,1
19074,38.3,-122.49,3.3571,1
19075,38.3,-122.48,2.652,1
19076,38.29,-122.49,3.8,1
19077,38.27,-122.49,3.5625,1
19078,38.34,-122.47,4.3472,2
19079,38.32,-122.49,3.2727,1
19080,38.32,-122.48,3.1375,1
19081,38.31,-122.48,2.3276,1
19082,38.31,-122.48,2.7727,1
19083,38.32,-122.48,3.1129,1
19084,38.42,-122.55,4.2891,2
19085,38.38,-122.58,4.7237,2
19086,38.4,-122.5,4.1307,1
19087,38.35,-122.5,3.075,1
19088,38.36,-122.54,3.7969,1
19089,38.24,-122.61,4.7,2
19090,38.24,-122.61,3.4896,1
19091,38.23,-122.61,2.9871,1
19092,38.24,-122.62,6.204,2
19093,38.25,-122.61,5.2452,2
19094,38.24,-122.6,4.725,2
19095,38.24,-122.61,5.0849,2
19096,38.24,-122.6,4.8603,2
19097,38.25,-122.63,3.7115,1
19098,38.24,-122.62,4.0341,1
19099,38.25,-122.62,4.0962,1
19100,38.26,-122.61,4.6833,2
19101,38.25,-122.62,2.875,1
19102,38.25,-122.62,4.6534,2
19103,38.27,-122.57,5.3707,2
19104,38.17,-122.51,3.6392,1
19105,38.27,-122.65,5.1391,2
19106,38.26,-122.63,4.6069,2
19107,38.27,-122.66,2.1696,1
19108,38.24,-122.63,2.5179,1
19109,38.23,-122.63,3.0139,1
19110,38.23,-122.64,3.0769,1
19111,38.23,-122.64,4.075,1
19112,38.22,-122.63,4.0417,1
19113,38.22,-122.63,5.565,2
19114,38.21,-122.63,6.2034,2
19115,38.23,-122.63,4.0703,1
19116,38.23,-122.65,3.1711,1
19117,38.23,-122.64,3.3011,1
19118,38.23,-122.65,3.45,1
19119,38.2,-122.66,4.3056,2
19120,38.24,-122.64,2.5202,1
19121,38.24,-122.64,3.7917,1
19122,38.25,-122.65,3.402,1
19123,38.24,-122.65,4.95,2
19124,38.24,-122.65,4.275,2
19125,38.25,-122.64,3.8,1
19126,38.27,-122.69,4.0313,1
19127,38.25,-122.67,4.0729,1
19128,38.25,-122.68,3.8269,1
19129,38.24,-122.67,5.0544,2
19130,38.29,-122.77,3.2442,1
19131,38.26,-122.73,4.385,2
19132,38.23,-122.7,3.5673,1
19133,38.35,-122.72,2.4117,1
19134,38.31,-122.72,4.3906,2
19135,38.31,-122.67,3.7875,1
19136,38.3,-122.69,3.3827,1
19137,38.34,-122.73,2.5819,1
19138,38.32,-122.69,4.6324,2
19139,38.33,-122.71,3.6953,1
19140,38.31,-122.7,4.1964,1
19141,38.33,-122.7,3.6369,1
19142,38.32,-122.69,5.6613,2
19143,38.34,-122.69,3.733,1
19144,38.33,-122.7,3.0078,1
19145,38.34,-122.71,2.6033,1
19146,38.33,-122.7,3.375,1
19147,38.35,-122.69,7.226,2
19148,38.34,-122.69,4.0071,1
19149,38.35,-122.71,2.3464,1
19150,38.35,-122.7,3.7813,1
19151,38.35,-122.7,1.6033,1
19152,38.34,-122.7,2.8261,1
19153,38.34,-122.71,3.1781,1
19154,38.37,-122.69,4.8233,2
19155,38.37,-122.71,5.6018,2
19156,38.35,-122.69,4.4444,2
19157,38.36,-122.69,2.4827,1
19158,38.35,-122.7,5.0366,2
19159,38.36,-122.7,4.221,1
19160,38.34,-122.63,5.1966,2
19161,38.36,-122.68,4.3278,2
19162,38.34,-122.69,4.0844,1
19163,38.33,-122.67,3.9518,1
19164,38.34,-122.69,3.2857,1
19165,38.4,-122.68,3.1047,1
19166,38.43,-122.7,1.6685,1
19167,38.42,-122.71,1.6267,1
19168,38.4,-122.71,1.439,1
19169,38.39,-122.7,2.0915,1
19170,38.4,-122.62,6.5261,2
19171,38.44,-122.66,4.3657,2
19172,38.44,-122.67,4.3587,2
19173,38.43,-122.68,3.5885,1
19174,38.4,-122.65,6.8586,2
19175,38.37,-122.65,5.7204,2
19176,38.43,-122.67,4.5588,2
19177,38.43,-122.67,3.2813,1
19178,38.42,-122.66,4.023,1
19179,38.43,-122.68,6.0774,2
19180,38.46,-122.58,3.3981,1
19181,38.42,-122.61,4.6957,2
19182,38.43,-122.58,3.9375,1
19183,38.44,-122.59,3.1830000000000003,1
19184,38.43,-122.59,3.4561,1
19185,38.41,-122.56,5.93,2
19186,38.46,-122.66,2.6023,1
19187,38.45,-122.66,4.4375,2
19188,38.45,-122.67,2.9222,1
19189,38.44,-122.67,3.2415,1
19190,38.44,-122.68,2.9107,1
19191,38.45,-122.7,3.9766,1
19192,38.45,-122.68,4.0139,1
19193,38.44,-122.69,2.7222,1
19194,38.44,-122.69,3.5521,1
19195,38.44,-122.68,3.4545,1
19196,38.44,-122.7,3.2845,1
19197,38.45,-122.69,3.9191,1
19198,38.44,-122.69,3.8583,1
19199,38.44,-122.7,2.1912,1
19200,38.44,-122.7,3.2935,1
19201,38.43,-122.71,2.2262,1
19202,38.43,-122.71,1.5026,1
19203,38.44,-122.72,1.5357,1
19204,38.44,-122.71,1.3684,1
19205,38.44,-122.71,1.7,1
19206,38.47,-122.72,1.9932,1
19207,38.46,-122.72,2.9073,1
19208,38.45,-122.72,3.1467,1
19209,38.46,-122.71,2.314,1
19210,38.46,-122.71,2.905,1
19211,38.46,-122.71,3.0444,1
19212,38.45,-122.71,2.9663,1
19213,38.45,-122.71,3.455,1
19214,38.45,-122.7,1.125,1
19215,38.45,-122.71,2.1827,1
19216,38.48,-122.68,5.3409,2
19217,38.47,-122.67,2.4722,1
19218,38.46,-122.68,4.7143,2
19219,38.47,-122.67,3.0568,1
19220,38.46,-122.68,2.3929,1
19221,38.46,-122.71,3.9261,1
19222,38.46,-122.7,5.0415,2
19223,38.46,-122.69,5.0,2
19224,38.45,-122.7,4.1734,1
19225,38.48,-122.72,6.0298,2
19226,38.46,-122.68,7.3003,2
19227,38.5,-122.71,6.6104,2
19228,38.48,-122.66,4.2051,1
19229,38.48,-122.66,2.825,1
19230,38.47,-122.66,3.7617,1
19231,38.46,-122.65,4.0647,1
19232,38.48,-122.66,3.267,1
19233,38.47,-122.66,4.75,2
19234,38.51,-122.69,6.6854,2
19235,38.48,-122.64,5.8369,2
19236,38.47,-122.65,3.858,1
19237,38.48,-122.6,6.6004,2
19238,38.54,-122.62,4.5167,2
19239,38.5,-122.63,5.7819,2
19240,38.48,-122.65,5.5061,2
19241,38.54,-122.75,5.4886,2
19242,38.52,-122.78,2.4922,1
19243,38.5,-122.79,3.75,1
19244,38.52,-122.76,3.055,1
19245,38.5,-122.75,5.449,2
19246,38.46,-122.73,2.0651,1
19247,38.47,-122.73,3.7266,1
19248,38.47,-122.74,3.0714,1
19249,38.46,-122.74,2.6607,1
19250,38.48,-122.74,4.551,2
19251,38.48,-122.75,4.5417,2
19252,38.48,-122.79,3.1662,1
19253,38.46,-122.81,4.745,2
19254,38.46,-122.75,3.0147,1
19255,38.46,-122.75,2.6384,1
19256,38.46,-122.76,4.5152,2
19257,38.46,-122.76,4.2061,1
19258,38.46,-122.73,1.722,1
19259,38.45,-122.74,3.9329,1
19260,38.45,-122.74,4.0798,1
19261,38.44,-122.74,2.6576,1
19262,38.44,-122.73,3.875,1
19263,38.44,-122.72,3.1797,1
19264,38.44,-122.73,2.3824,1
19265,38.44,-122.73,2.4,1
19266,38.44,-122.72,0.9437,1
19267,38.44,-122.74,3.5845,1
19268,38.43,-122.74,3.0341,1
19269,38.43,-122.73,3.7132,1
19270,38.45,-122.76,3.6292,1
19271,38.44,-122.82,4.6792,2
19272,38.44,-122.76,4.7283,2
19273,38.44,-122.76,3.8244,1
19274,38.44,-122.78,3.9766,1
19275,38.42,-122.79,5.038,2
19276,38.42,-122.74,2.375,1
19277,38.43,-122.73,2.1864,1
19278,38.43,-122.72,2.5735,1
19279,38.42,-122.72,1.9458,1
19280,38.42,-122.72,3.0969,1
19281,38.42,-122.73,4.3523,2
19282,38.42,-122.72,2.8036,1
19283,38.4,-122.73,2.975,1
19284,38.37,-122.73,3.1094,1
19285,38.43,-122.75,2.6667,1
19286,38.41,-122.78,2.5917,1
19287,38.39,-122.77,2.75,1
19288,38.41,-122.75,3.9688,1
19289,38.41,-122.82,2.785,1
19290,38.42,-122.84,2.9625,1
19291,38.42,-122.86,3.6667,1
19292,38.41,-122.84,4.125,1
19293,38.4,-122.83,3.1217,1
19294,38.4,-122.84,3.6696,1
19295,38.37,-122.78,3.7991,1
19296,38.4,-122.82,3.8846,1
19297,38.37,-122.8,4.1731,1
19298,38.39,-122.8,2.9453,1
19299,38.39,-122.84,4.4357,2
19300,38.39,-122.83,2.462,1
19301,38.39,-122.82,3.625,1
19302,38.39,-122.82,4.7422,2
19303,38.38,-122.82,4.5132,2
19304,38.35,-122.76,5.0323,2
19305,38.39,-122.87,4.5147,2
19306,38.33,-122.77,4.5875,2
19307,38.33,-122.82,3.9917,1
19308,38.34,-122.88,5.0574,2
19309,38.36,-122.81,5.2769,2
19310,38.37,-122.85,4.4437,2
19311,38.38,-122.89,5.7664,2
19312,38.44,-122.86,3.4471,1
19313,38.42,-122.89,5.1512,2
19314,38.43,-122.87,4.0446,1
19315,38.43,-122.91,4.6705,2
19316,38.4,-122.89,4.511,2
19317,38.49,-123.04,2.6161,1
19318,38.46,-123.02,2.0556,1
19319,38.44,-122.98,3.1,1
19320,38.48,-123.01,1.3712,1
19321,38.54,-123.02,3.2315,1
19322,38.51,-123.0,2.6726,1
19323,38.5,-122.97,1.9265,1
19324,38.53,-122.97,2.1165,1
19325,38.53,-122.94,3.7143,1
19326,38.5,-122.94,2.6316,1
19327,38.49,-122.91,3.6343,1
19328,38.48,-122.87,3.5085,1
19329,38.46,-122.88,2.5687,1
19330,38.46,-122.85,4.7105,2
19331,38.49,-122.94,2.7072,1
19332,38.46,-122.91,4.5,2
19333,38.58,-122.72,5.0555,2
19334,38.55,-122.82,3.8616,1
19335,38.52,-122.85,3.6583,1
19336,38.53,-122.78,4.2716,2
19337,38.54,-122.81,1.1553,1
19338,38.53,-122.82,3.276,1
19339,38.54,-122.79,3.7768,1
19340,38.61,-122.87,3.7361,1
19341,38.62,-122.87,2.1903,1
19342,38.61,-122.86,3.4013,1
19343,38.62,-122.86,2.7432,1
19344,38.62,-122.87,3.1875,1
19345,38.64,-122.82,3.8681,1
19346,38.58,-122.83,3.2452,1
19347,38.61,-122.82,4.0294,1
19348,38.62,-122.85,4.5913,2
19349,38.67,-123.01,4.6875,2
19350,38.57,-122.94,5.1005,2
19351,38.64,-122.94,4.0781,1
19352,38.73,-122.95,2.9792,1
19353,38.68,-122.87,3.7352,1
19354,38.77,-122.85,4.6953,2
19355,38.66,-122.7,3.9063,1
19356,38.79,-123.03,3.375,1
19357,38.81,-123.02,3.025,1
19358,38.81,-123.02,3.2425,1
19359,38.8,-123.01,3.5156,1
19360,38.79,-123.01,3.2546,1
19361,38.79,-123.1,2.8344,1
19362,38.7,-123.49,3.3125,1
19363,38.7,-123.24,2.7171,1
19364,38.54,-123.25,3.3536,1
19365,38.38,-123.08,3.9167,1
19366,38.42,-122.96,2.9375,1
19367,38.46,-123.07,2.3611,1
19368,38.38,-122.93,3.9336,1
19369,38.36,-123.02,3.8589,1
19370,38.33,-123.0,5.6445,2
19371,37.92,-120.84,3.3333,1
19372,37.82,-120.79,3.2667,1
19373,37.81,-120.9,3.7031,1
19374,37.76,-120.9,2.2024,1
19375,37.73,-120.86,3.1136,1
19376,37.76,-120.79,5.5228,2
19377,37.73,-120.76,3.5833,1
19378,37.77,-120.69,3.3182,1
19379,37.77,-120.87,3.5959,1
19380,37.77,-120.85,1.8625,1
19381,37.77,-120.86,1.7188,1
19382,37.77,-120.86,3.825,1
19383,37.77,-120.86,2.3523,1
19384,37.76,-120.87,1.7143,1
19385,37.77,-120.85,2.0833,1
19386,37.77,-120.85,2.4717,1
19387,37.76,-120.86,3.0917,1
19388,37.76,-120.87,2.5655,1
19389,37.75,-120.85,1.625,1
19390,37.78,-120.85,3.3169,1
19391,37.78,-120.85,2.2679,1
19392,37.77,-120.85,2.4583,1
19393,37.78,-120.85,2.2386,1
19394,37.77,-120.83,1.6759,1
19395,37.77,-120.85,1.3583,1
19396,37.76,-120.83,2.9125,1
19397,37.79,-120.83,3.6875,1
19398,37.74,-120.93,2.3023,1
19399,37.74,-120.94,2.3469,1
19400,37.74,-120.95,3.0043,1
19401,37.73,-120.95,2.8565,1
19402,37.73,-120.93,2.6343,1
19403,37.72,-120.93,4.3864,2
19404,37.71,-120.98,2.4211,1
19405,37.7,-120.99,3.5877,1
19406,37.69,-120.97,3.8598,1
19407,37.74,-120.91,3.25,1
19408,37.73,-120.91,2.4063,1
19409,37.7,-120.92,1.6172,1
19410,37.7,-120.94,4.4,2
19411,37.73,-120.97,5.7476,2
19412,37.74,-121.01,8.7783,2
19413,37.72,-121.01,2.5486,1
19414,37.73,-121.06,4.9236,2
19415,37.71,-121.07,3.375,1
19416,37.69,-121.08,3.2246,1
19417,37.7,-121.14,3.2391,1
19418,37.67,-121.09,3.3482,1
19419,37.61,-121.09,3.8864,1
19420,37.64,-121.18,2.875,1
19421,37.7,-121.06,3.462,1
19422,37.7,-121.04,3.3036,1
19423,37.69,-121.04,4.5332,2
19424,37.71,-121.02,3.6023,1
19425,37.69,-121.03,3.4632,1
19426,37.7,-121.02,3.3438,1
19427,37.71,-121.0,2.25,1
19428,37.7,-121.01,3.2447,1
19429,37.67,-121.06,3.4167,1
19430,37.66,-121.06,4.6053,2
19431,37.65,-121.05,4.5701,2
19432,37.66,-121.04,4.1705,2
19433,37.65,-121.04,3.3567,1
19434,37.65,-121.03,3.9844,1
19435,37.67,-121.04,0.536,1
19436,37.69,-121.0,3.4079,1
19437,37.69,-121.01,2.48,1
19438,37.68,-121.01,5.5,2
19439,37.68,-121.0,6.9682,2
19440,37.68,-121.0,4.9904,2
19441,37.68,-121.01,3.5775,1
19442,37.67,-121.0,1.125,1
19443,37.68,-121.04,2.0272,1
19444,37.68,-121.04,2.3783,1
19445,37.69,-121.02,3.5208,1
19446,37.69,-121.03,3.8065,1
19447,37.69,-121.04,3.0217,1
19448,37.68,-121.02,3.996,1
19449,37.68,-121.03,2.6567,1
19450,37.68,-121.03,3.7857,1
19451,37.68,-121.02,3.5489,1
19452,37.68,-120.94,4.2471,2
19453,37.67,-120.95,4.3864,2
19454,37.66,-120.96,4.2823,2
19455,37.66,-120.95,5.1473,2
19456,37.65,-120.95,2.2279,1
19457,37.67,-120.93,3.3844,1
19458,37.66,-120.93,4.744,2
19459,37.66,-120.94,6.8654,2
19460,37.69,-120.98,5.5684,2
19461,37.69,-120.99,6.4788,2
19462,37.68,-120.99,2.6932,1
19463,37.68,-120.98,3.1912,1
19464,37.69,-120.97,3.4667,1
19465,37.69,-120.97,3.072,1
19466,37.68,-120.97,3.1625,1
19467,37.68,-120.97,4.7159,2
19468,37.68,-120.98,3.1848,1
19469,37.68,-120.99,2.2336,1
19470,37.67,-120.99,2.1518,1
19471,37.67,-120.98,3.65,1
19472,37.68,-120.97,3.3368,1
19473,37.68,-120.98,2.166,1
19474,37.67,-120.97,4.3851,2
19475,37.67,-120.96,2.9219,1
19476,37.67,-120.96,4.2969,2
19477,37.67,-120.97,2.4,1
19478,37.66,-120.97,3.1286,1
19479,37.66,-120.96,3.8542,1
19480,37.66,-120.97,3.5395,1
19481,37.66,-120.97,2.0227,1
19482,37.66,-120.98,4.5208,2
19483,37.66,-120.98,2.6346,1
19484,37.65,-120.98,2.5,1
19485,37.66,-120.98,0.9336,1
19486,37.67,-120.98,2.7621,1
19487,37.67,-120.99,1.8315,1
19488,37.66,-120.99,1.933,1
19489,37.66,-120.99,2.5938,1
19490,37.66,-120.99,2.9137,1
19491,37.65,-120.99,2.1487,1
19492,37.65,-121.0,2.5089,1
19493,37.67,-121.0,2.5148,1
19494,37.67,-121.01,3.0721,1
19495,37.66,-121.01,4.5,2
19496,37.66,-121.0,3.2632,1
19497,37.66,-121.0,3.9844,1
19498,37.65,-121.01,2.1969,1
19499,37.67,-121.02,2.6722,1
19500,37.67,-121.03,3.1857,1
19501,37.66,-121.03,2.1528,1
19502,37.66,-121.02,3.1568,1
19503,37.66,-121.02,1.6078,1
19504,37.65,-121.02,3.0645,1
19505,37.64,-121.03,3.148,1
19506,37.63,-121.03,3.0398,1
19507,37.64,-121.05,3.3516,1
19508,37.62,-121.05,3.4125,1
19509,37.64,-121.02,2.1036,1
19510,37.63,-121.02,1.564,1
19511,37.62,-121.02,2.5363,1
19512,37.61,-121.02,1.7104,1
