,Latitude,Longitude,MedInc,cluster
5482,33.99,-118.46,3.1992,3
12605,38.51,-121.49,2.9219,5
18894,38.13,-122.24,4.0938,0
3828,34.19,-118.45,2.4667,3
18684,36.95,-121.82,4.6611,0
4697,34.07,-118.37,3.4286,1
15200,32.9,-117.11,4.4766,1
4987,34.0,-118.31,1.933,3
4650,34.05,-118.32,3.5517,1
17543,37.35,-121.88,2.8167,5
17709,37.33,-121.82,4.3782,0
10288,33.89,-117.84,6.7837,2
6796,34.08,-118.14,2.3464,3
5808,34.14,-118.26,4.1083,1
17839,37.44,-121.9,8.6675,0
5410,34.02,-118.44,6.2583,2
8333,33.93,-118.31,4.2917,1
2800,36.0,-116.22,1.1471,3
9836,36.63,-121.89,3.0383,5
10332,33.86,-117.76,10.1316,2
12728,38.6,-121.36,3.875,5
13778,34.02,-117.06,2.6875,3
7815,33.89,-118.11,4.375,1
4378,34.09,-118.27,3.9674,1
8921,34.02,-118.48,2.7019,3
6716,34.13,-118.15,4.7298,1
2261,36.79,-119.84,3.3447,5
7429,33.95,-118.21,2.2988,3
9302,38.02,-122.55,6.4978,0
19598,37.57,-120.91,2.0521,5
11190,33.82,-117.94,2.3347,3
17569,37.33,-121.94,2.1902,5
2007,36.75,-119.79,1.123,5
193,37.79,-122.25,1.6,5
13803,34.28,-117.53,4.1083,1
19524,37.64,-121.0,0.9573,5
8770,33.79,-118.34,5.0254,1
16300,37.92,-121.23,1.8958,5
771,37.66,-122.11,3.2091,5
10587,33.69,-117.77,3.7988,1
17862,37.45,-121.9,5.6063,0
12466,38.57,-121.44,3.776,5
18524,36.98,-122.04,2.9286,5
14868,32.64,-117.09,1.62,3
14567,32.83,-117.2,2.5909,3
16789,37.66,-122.46,5.4221,0
20358,34.18,-118.95,6.0994,2
10088,33.94,-117.97,5.5608,1
16910,37.56,-122.36,15.0001,4
6317,34.01,-117.97,3.7459,1
11851,39.79,-120.53,2.5156,5
6581,34.21,-118.2,7.8375,2
1447,37.98,-122.0,4.525,0
342,37.75,-122.18,2.1731,5
13319,34.07,-117.64,2.6913,3
11328,33.76,-117.94,4.2386,1
17111,37.46,-122.18,15.0001,4
9168,34.42,-118.56,1.9667,3
19661,37.5,-120.84,2.2083,5
7368,33.97,-118.21,3.0313,3
2044,36.72,-119.67,2.6875,5
7156,34.04,-118.15,3.6875,1
16288,37.93,-121.31,2.4667,5
7851,33.89,-118.15,3.274,3
10178,33.86,-117.96,3.7813,1
12132,33.92,-117.22,4.0938,1
13615,34.13,-117.26,2.1375,3
17732,37.31,-121.81,5.7843,0
17044,37.49,-122.28,6.912000000000001,0
1492,37.94,-122.02,4.2569,0
778,37.65,-122.1,4.5303,0
9885,36.71,-121.77,3.512,5
9277,38.12,-122.58,4.9286,0
2524,39.55,-122.18,3.25,5
5374,34.04,-118.38,3.4063,1
19735,40.34,-121.8,2.881,5
16232,37.97,-121.3,4.061,5
14849,32.68,-117.09,2.0114,3
17371,34.97,-120.43,4.0125,1
8259,33.77,-118.18,2.6371,3
18567,36.93,-121.75,3.1327,5
40,37.83,-122.26,2.0978,5
11240,33.81,-117.95,5.118,1
18902,38.11,-122.26,2.6708,5
14424,32.81,-117.22,3.7813,1
11639,33.83,-118.05,5.7018,2
6816,34.1,-118.09,3.6696,1
18162,37.36,-122.04,6.8753,0
18694,40.59,-122.39,1.2404,5
10704,33.6,-117.71,2.3387,3
14140,32.75,-117.08,2.0077,3
1460,37.97,-121.99,5.1333,0
19172,38.44,-122.67,4.3587,0
4493,34.05,-118.22,1.0714,3
13074,38.59,-121.28,3.0481,5
17915,37.36,-121.99,4.9091,0
13686,34.14,-117.21,5.2591,1
13947,34.24,-117.2,3.0434,3
11002,33.75,-117.8,5.3903,1
15432,33.2,-117.25,2.0625,3
7230,34.02,-118.14,2.7019,3
15686,37.79,-122.42,4.0156,0
10412,33.67,-117.61,6.8004,2
5075,33.98,-118.31,2.3977,3
9641,37.07,-120.84,2.2019,5
19703,39.12,-121.64,4.2656,5
4088,34.15,-118.41,4.3468,1
19428,37.7,-121.01,3.2447,5
14949,32.74,-116.97,4.2192,1
4249,34.11,-118.34,3.6974,1
16807,37.66,-122.41,3.6667,5
19923,36.32,-119.34,3.1574,3
10096,33.93,-117.94,3.8194,1
20151,34.44,-119.23,2.4777,3
12109,33.97,-117.29,4.6667,1
6142,34.08,-117.98,3.4784,1
5661,33.74,-118.28,1.8584,3
13970,34.26,-116.85,2.6094,3
15037,32.77,-116.98,8.093,2
9031,34.02,-118.6,8.4331,2
2659,40.28,-123.84,2.0962,5
141,37.82,-122.21,7.0549,0
2597,41.03,-123.76,2.0644,5
6701,34.14,-118.12,3.1033,3
15223,33.05,-117.25,4.3286,1
17761,37.34,-121.83,4.2098,0
20541,38.54,-121.7,4.6225,0
7418,33.94,-118.22,3.4323,1
17522,37.33,-121.9,4.05,0
10449,33.46,-117.67,4.6518,1
12130,33.94,-117.23,3.0789,3
18559,36.96,-122.06,4.5,0
16843,37.63,-122.44,4.7625,0
16013,37.74,-122.47,5.6787,0
8179,33.8,-118.11,5.4602,1
11565,33.75,-117.98,5.1345,1
17332,34.54,-120.01,3.9375,1
9528,39.12,-123.19,2.3125,5
6370,34.16,-118.0,4.8059,1
4628,34.06,-118.31,1.6987,3
14478,32.85,-117.21,5.4067,1
441,37.87,-122.3,2.2208,5
9794,36.53,-121.77,10.1854,4
9046,34.65,-118.1,2.67,3
3830,34.19,-118.46,6.1142,2
19682,39.15,-121.62,1.9375,5
6344,34.06,-117.74,1.4722,3
18851,41.32,-122.3,2.1571,5
1958,38.73,-120.81,2.7273,5
155,37.81,-122.23,8.8793,0
10487,33.49,-117.68,4.245,1
19112,38.22,-122.63,4.0417,0
4578,34.07,-118.28,2.3636,3
1089,39.73,-121.82,1.7426,5
12576,38.53,-121.43,3.1208,5
9122,34.57,-118.1,3.3086,3
7950,33.86,-118.15,4.8942,1
11101,33.82,-117.87,5.9397,2
18058,37.27,-122.01,8.8178,0
18950,38.26,-122.05,2.6827,5
6416,34.14,-118.02,3.5878,1
16021,37.72,-122.47,5.9114,0
9087,34.66,-118.17,5.7049,2
11439,33.61,-117.98,6.8939,2
7096,33.93,-118.0,3.9575,1
1098,39.59,-121.74,2.3833,5
5433,34.02,-118.41,3.0833,3
13230,34.15,-117.64,6.4559,2
6450,34.12,-118.04,6.5989,2
12328,33.95,-116.53,2.625,3
10785,33.63,-117.92,4.9643,1
18099,37.32,-122.04,5.7528,0
3348,40.98,-120.38,1.6833,5
4079,34.15,-118.36,3.6202,1
9177,34.4,-118.52,5.305,1
20003,36.06,-119.19,1.9091,3
587,37.71,-122.11,4.65,0
9346,37.98,-122.58,4.6905,0
13269,34.09,-117.66,3.2321,3
13537,34.15,-117.3,4.3438,1
18398,37.22,-121.77,6.7287,0
10964,33.78,-117.88,3.3472,3
13675,34.06,-117.27,2.025,3
16299,37.92,-121.25,2.4097,5
645,37.72,-122.13,7.912000000000001,0
11749,38.8,-121.15,4.1685,5
9587,37.34,-120.5,3.4559,5
16648,35.27,-120.65,2.5129,3
11739,38.89,-121.15,5.2903,0
15036,32.77,-116.99,6.1103,2
226,37.8,-122.21,4.0977,0
3864,34.17,-118.45,3.2386,3
10592,33.69,-117.78,6.0961,2
19295,38.37,-122.78,3.7991,5
20457,34.28,-118.77,4.5458,1
16154,37.78,-122.48,3.5865,5
8438,33.93,-118.37,4.4474,1
1529,37.89,-122.07,5.6558,0
18749,40.5,-122.28,2.6488,5
923,37.49,-121.89,9.7194,4
18359,37.35,-122.09,7.5794,0
17053,37.47,-122.24,6.1244,0
10102,33.93,-117.97,4.1321,1
7183,34.05,-118.19,2.6964,3
12150,33.7,-117.19,1.9014,3
20341,34.22,-119.03,4.7831,1
2591,40.88,-124.09,2.4321,5
5906,34.3,-118.43,1.7062,3
11205,33.83,-117.91,3.0288,3
7133,34.01,-118.1,2.66,3
2307,36.83,-119.76,4.0196,5
17071,37.52,-122.25,4.3594,0
14203,32.69,-117.05,5.3908,1
612,37.74,-122.14,4.0662,0
11168,33.82,-117.99,4.1167,1
6629,34.16,-118.15,1.2891,3
4135,34.13,-118.18,3.5341,1
1898,38.91,-120.01,1.9851,5
13937,34.24,-117.27,2.875,3
282,37.77,-122.13,7.0712,0
258,37.77,-122.2,2.2562,5
11116,33.84,-117.87,4.0724,1
20084,38.02,-120.27,3.1875,5
4943,34.02,-118.28,2.1382,3
14721,32.79,-117.03,5.8683,2
11531,33.76,-118.09,1.808,3
6971,33.99,-118.03,3.4312,1
14889,32.61,-117.09,2.1548,3
13521,34.24,-117.41,5.2072,1
5223,33.95,-118.24,1.6513,3
2285,36.79,-119.77,2.9937,5
8078,33.82,-118.2,4.6042,1
6710,34.14,-118.16,8.2435,2
19982,36.21,-119.34,1.4792,3
10403,33.64,-117.49,6.8588,2
475,37.86,-122.28,1.9798,5
16391,38.01,-121.25,2.6994,5
6411,34.12,-118.02,5.4555,1
2551,40.77,-124.16,2.8529,5
6852,34.07,-118.16,3.8644,1
5546,33.97,-118.4,5.9544,2
13489,34.1,-117.36,3.6227,1
19327,38.49,-122.91,3.6343,5
9203,37.31,-119.64,2.8393,5
17961,37.31,-121.98,6.4095,0
10183,33.86,-117.96,3.3516,3
13565,34.16,-117.29,2.875,3
16280,37.92,-121.28,2.1705,5
18995,38.41,-121.94,4.5,0
7193,34.03,-118.19,1.7995,3
6823,34.09,-118.1,4.875,1
19904,36.32,-119.28,3.7404,1
781,37.61,-122.1,4.5281,0
14939,32.63,-117.03,5.7789,2
18133,37.34,-122.03,6.0577,0
10983,33.75,-117.82,4.6161,1
6519,34.07,-118.02,2.3236,3
5774,34.16,-118.27,3.1397,3
13171,36.79,-121.32,3.6333,5
9283,38.08,-122.58,5.615,0
9369,37.92,-122.51,3.7647,5
19796,40.58,-123.18,1.7262,5
10271,33.87,-117.87,2.4929,3
5055,34.02,-118.35,1.7622,3
10800,33.62,-117.94,6.5928,2
19640,37.53,-120.79,3.3083,5
1727,37.96,-122.37,0.7403,5
16994,37.54,-122.26,5.3247,0
16009,37.74,-122.45,6.202999999999999,0
4666,34.05,-118.29,1.3867,3
8535,33.9,-118.35,3.3971,1
3750,34.18,-118.38,2.1449,3
12924,38.65,-121.31,5.5,0
12722,38.58,-121.38,5.0497,0
11407,33.71,-117.96,4.5962,1
97,37.81,-122.26,2.0062,5
3137,35.0,-117.65,1.9107,3
13368,34.15,-117.57,5.485,1
14357,32.74,-117.21,6.9322,2
17921,37.35,-121.99,4.375,0
13140,38.34,-121.41,3.0833,5
15177,33.04,-117.07,3.6437,1
3648,34.23,-118.46,2.585,3
10849,33.65,-117.91,4.0417,1
19860,36.35,-119.3,2.3304,3
17901,37.37,-121.98,5.0942,0
1633,37.88,-122.22,2.4444,5
12464,38.58,-121.44,3.9271,5
11861,40.13,-120.71,2.9554,5
20387,34.19,-118.92,3.0691,3
6171,34.08,-117.92,4.1312,1
7521,33.91,-118.26,1.9038,3
572,37.76,-122.25,3.567,5
9879,36.62,-121.84,2.225,5
19706,39.18,-121.67,3.3958,5
597,37.7,-122.07,4.125,0
15352,33.25,-117.31,3.125,3
7345,33.97,-118.14,2.0524,3
6304,34.0,-117.92,3.8125,1
20096,38.01,-120.24,3.125,5
16376,38.03,-121.29,2.5842,5
18704,40.56,-122.38,3.5347,5
1753,37.96,-122.34,2.5382,5
5432,34.02,-118.41,3.3955,3
13183,33.92,-117.7,6.2141,2
18395,37.27,-121.86,5.6876,0
20116,37.95,-120.42,2.4922,5
11929,33.94,-117.38,4.0625,1
20434,34.24,-118.7,4.504,1
19153,38.34,-122.71,3.1781,5
9135,34.43,-118.37,5.9507,2
19423,37.69,-121.04,4.5332,0
1171,39.5,-121.58,2.1658,5
15562,33.13,-116.97,6.7957,2
7927,33.84,-118.09,4.7917,1
19918,36.3,-119.3,5.3602,1
19547,37.63,-121.0,1.59,5
20202,34.26,-119.2,5.4087,1
18617,37.04,-122.04,3.8854,0
14531,32.92,-117.13,5.5036,1
15892,37.73,-122.39,2.2222,5
19805,40.22,-123.43,3.625,5
17258,34.42,-119.72,3.5905,1
19957,36.22,-119.32,3.6343,1
2643,40.48,-123.73,1.7153,5
5347,34.05,-118.41,5.8758,2
9032,34.06,-118.62,7.4001,2
16965,37.53,-122.32,5.779,0
204,37.78,-122.23,1.6009,5
7896,33.86,-118.07,5.6818,2
9833,36.63,-121.92,3.4943,5
2014,36.72,-119.79,1.25,5
17289,34.42,-119.63,8.5608,2
17015,37.52,-122.28,4.0801,0
8461,33.92,-118.33,3.267,3
1974,38.61,-120.66,2.5042,5
162,37.81,-122.24,3.675,5
4998,33.99,-118.29,2.0542,3
18792,40.61,-122.57,2.8036,5
9557,37.41,-120.63,2.6439,5
4713,34.06,-118.36,2.9605,3
9067,34.71,-118.16,4.1719,1
1431,37.99,-122.03,4.9022,0
15261,33.02,-117.26,6.3712,2
12835,38.69,-121.45,2.2243,5
13975,34.23,-116.76,2.6071,3
19775,39.93,-122.2,1.9191,5
7710,33.95,-118.14,5.2015,1
7736,33.93,-118.13,2.6862,3
4283,34.09,-118.32,2.0557,3
7531,33.91,-118.23,3.0341,3
14139,32.75,-117.07,2.5583,3
17069,37.53,-122.25,7.6864,0
13493,34.04,-117.39,2.8682,3
10053,39.17,-121.02,3.2303,5
10851,33.66,-117.9,3.1667,3
3384,34.24,-118.28,4.45,1
2839,35.41,-118.97,3.996,1
20448,34.28,-118.89,5.8133,2
15078,32.83,-116.97,2.6458,3
15941,37.72,-122.41,4.0583,0
10595,33.68,-117.79,6.8722,2
15433,33.2,-117.25,2.7961,3
2096,36.75,-119.76,1.2545,5
10195,33.86,-117.93,4.0288,1
7999,33.86,-118.13,5.1805,1
19253,38.46,-122.81,4.745,0
5017,34.0,-118.33,2.3333,3
17833,37.41,-121.85,5.6096,0
18284,37.38,-122.1,7.5655,0
2757,32.67,-115.5,2.1776,3
6397,34.13,-118.04,4.645,1
10077,39.34,-120.35,4.0278,5
13930,34.83,-114.64,1.7062,3
14082,32.77,-117.11,6.6053,2
2097,36.76,-119.77,1.2101,5
8329,33.93,-118.29,1.7244,3
9028,34.04,-118.85,8.4476,2
3471,34.29,-118.47,4.2935,1
12889,38.66,-121.36,3.6953,5
14472,32.85,-117.22,4.6875,1
16230,37.97,-121.33,2.0043,5
1733,37.97,-122.35,2.5863,5
20446,34.29,-118.89,3.4375,1
1283,38.02,-121.82,2.2361,5
12485,38.58,-121.48,1.245,5
12448,33.6,-114.65,2.9653,3
10028,39.23,-121.05,1.5313,5
1019,37.67,-121.78,4.8571,0
16184,37.95,-121.29,0.7714,5
19073,38.31,-122.49,3.25,5
9518,39.15,-123.19,2.6012,5
17520,37.33,-121.91,4.8854,0
1651,37.94,-121.95,6.8642,0
830,37.61,-121.99,4.6458,0
1169,39.52,-121.58,1.9956,5
10720,33.63,-117.81,8.1093,2
6256,34.03,-117.95,2.7361,3
5469,33.99,-118.47,3.4071,1
16044,37.72,-122.45,2.9119,5
10258,33.85,-117.87,5.2949,1
16063,37.75,-122.48,4.3393,0
17251,34.42,-119.69,2.5978,3
11166,33.82,-117.99,3.1538,3
20075,38.07,-120.28,2.9083,5
5093,33.97,-118.29,1.7734,3
541,37.77,-122.28,3.75,5
9324,37.96,-122.51,3.6863,5
17047,37.48,-122.29,7.4678,0
12693,38.57,-121.41,3.2443,5
19992,36.2,-119.35,1.7462,3
3390,34.21,-118.35,3.275,3
12080,33.83,-117.53,5.5362,1
11154,33.84,-117.99,4.9115,1
14226,32.68,-117.05,3.2174,3
16977,37.57,-122.31,4.6371,0
16029,37.73,-122.44,4.1932,0
20576,38.83,-122.0,3.4187,5
10775,33.65,-117.9,5.2549,1
11005,33.77,-117.79,8.5403,2
3959,34.2,-118.6,3.2297,3
6643,34.16,-118.14,2.1377,3
16100,37.76,-122.51,3.0465,5
16087,37.73,-122.48,3.1359,5
3586,34.23,-118.53,3.0321,3
18602,37.19,-122.1,7.1831,0
2563,40.8,-124.16,1.1386,5
10822,33.65,-117.91,2.1074,3
19127,38.25,-122.67,4.0729,0
5036,33.98,-118.34,2.9315,3
1080,39.73,-121.84,1.6797,5
5891,34.16,-118.34,3.6486,1
14537,32.93,-117.12,5.3625,1
2023,36.72,-119.79,1.3047,5
13109,38.41,-121.38,4.45,0
19605,37.55,-121.03,1.9728,5
7909,33.88,-118.08,3.6417,1
19346,38.58,-122.83,3.2452,5
16610,35.56,-120.29,2.8110000000000004,3
1013,37.68,-121.76,3.7301,5
14871,32.62,-117.11,2.1719,3
18313,37.43,-122.13,4.7375,0
9235,37.02,-120.09,3.7143,5
5251,34.08,-118.46,7.8426,2
9596,37.31,-120.45,3.7652,5
2179,36.79,-119.9,3.3125,5
17081,37.47,-122.19,4.8068,0
17508,37.34,-121.9,3.5966,5
12087,33.88,-117.36,5.0346,1
5110,33.96,-118.31,3.4643,1
1778,37.94,-122.35,1.6571,5
18504,37.13,-121.96,15.0001,4
15379,33.36,-117.25,2.3214,3
7604,33.88,-118.25,2.2121,3
13944,34.28,-117.21,5.7421,2
17421,34.64,-120.44,4.6023,1
19442,37.67,-121.0,1.125,5
20584,38.65,-121.95,3.3472,5
10473,33.51,-117.73,6.1785,2
14933,32.65,-117.04,4.2155,1
5132,33.98,-118.26,1.2315,3
2159,36.77,-119.81,2.5804,5
11329,33.76,-117.94,3.7232,1
14042,32.76,-117.14,2.694,3
14566,32.84,-117.21,4.5402,1
6445,34.11,-118.04,5.0,1
3967,34.2,-118.57,5.223,1
1428,37.99,-122.04,3.8897,5
3081,35.74,-118.31,1.8419,3
2520,39.75,-122.23,1.9375,5
11754,38.76,-121.17,6.5322,0
10047,39.2,-120.99,3.3009,5
18696,40.58,-122.37,2.1538,5
6019,34.06,-117.8,3.6298,1
16832,37.59,-122.5,4.3542,0
16898,37.58,-122.37,4.5486,0
3727,34.18,-118.43,3.9099,1
8553,33.74,-118.3,3.9375,1
19562,37.59,-120.96,2.3849,5
9496,39.32,-123.7,3.1071,5
6251,34.04,-117.97,4.119,1
5926,34.11,-117.8,4.7969,1
16406,37.99,-121.18,2.4674,5
18450,37.23,-121.81,6.4328,0
18037,37.23,-121.91,7.3843,0
8894,34.03,-118.49,4.5208,1
8706,33.83,-118.34,5.399,1
1376,38.01,-122.12,4.1189,0
1724,37.95,-122.36,1.8333,5
3754,34.18,-118.37,2.9728,3
10517,33.51,-117.71,13.1477,4
19650,37.52,-120.88,2.6103,5
4082,34.16,-118.38,3.1289,3
11870,40.25,-121.15,3.3462,5
19031,38.37,-122.02,6.4894,0
12500,38.57,-121.46,3.2386,5
13057,38.61,-121.29,4.4519,0
16140,37.78,-122.46,3.2396,5
10773,33.65,-117.9,6.632000000000001,2
9951,38.41,-122.4,2.5685,5
14571,32.81,-117.21,4.3862,1
17030,37.51,-122.25,4.8382,0
20344,34.23,-119.06,3.0219,3
14215,32.67,-117.06,4.0505,1
15997,37.75,-122.47,9.3603,4
7165,34.05,-118.17,3.1528,3
18511,36.98,-122.0,3.5562,5
11182,33.82,-117.94,3.8828,1
20063,35.95,-119.04,1.8462,3
4875,34.03,-118.28,0.8440000000000001,3
10736,33.61,-117.9,4.0764,1
19194,38.44,-122.69,3.5521,5
15990,37.75,-122.47,4.4312,0
12258,33.79,-116.95,2.1979,3
685,37.69,-122.1,2.9507,5
11435,33.63,-117.97,6.1572,2
19042,38.49,-121.81,3.9309,5
14291,32.73,-117.13,3.6058,1
2461,36.46,-119.69,2.8125,5
12275,33.96,-116.97,2.4322,3
11889,33.97,-117.37,1.4514,3
7128,34.02,-118.09,3.2622,3
16377,38.03,-121.28,3.9265,5
5946,34.14,-117.85,4.9091,1
4583,34.06,-118.27,1.3241,3
12232,33.74,-116.93,3.6806,1
13070,38.58,-121.31,2.5035,5
16905,37.58,-122.35,2.8393,5
19555,37.61,-121.01,3.4703,5
3983,34.18,-118.63,6.6689,2
14686,32.91,-117.07,10.3354,2
6303,33.99,-117.9,3.443,1
9908,38.32,-122.3,2.5035,5
780,37.63,-122.1,3.8171,5
17153,37.43,-122.21,8.6963,0
5978,34.11,-117.74,5.3637,1
2196,36.83,-119.91,3.8056,5
14089,32.76,-117.11,3.3854,1
20528,38.55,-121.8,4.7168,0
18941,38.27,-122.07,4.3586,0
9832,36.63,-121.93,3.1912,5
6979,33.97,-118.02,6.148,2
18211,37.39,-122.06,3.6875,5
11824,39.04,-120.99,2.3696,5
2376,36.69,-119.55,1.7132,5
17630,37.25,-121.91,4.9205,0
11483,33.73,-118.0,6.7395,2
6511,34.07,-118.06,2.3929,3
13279,34.1,-117.65,3.0284,3
19789,40.99,-123.35,1.125,5
14473,32.84,-117.22,8.051,2
5439,34.01,-118.44,6.0804,2
10759,33.63,-117.87,10.8289,4
6493,34.08,-118.02,2.6071,3
8964,33.99,-118.39,5.1322,1
5510,33.99,-118.42,4.0893,1
5330,34.05,-118.45,3.7549,1
18662,36.99,-121.93,4.7325,0
4531,34.04,-118.21,1.9405,3
9866,36.6,-121.83,4.3472,0
15587,33.04,-116.61,3.875,1
16749,37.7,-122.47,3.6588,5
10142,33.9,-117.89,7.898,2
12089,33.87,-117.33,5.1045,1
16531,37.81,-121.2,7.3718,0
18052,37.25,-121.98,15.0,4
11280,33.8,-117.96,4.425,1
19472,37.68,-120.97,3.3368,5
7788,33.89,-118.06,5.1104,1
3456,34.32,-118.42,4.3409,1
4940,33.99,-118.27,1.4886,3
9223,36.88,-120.29,2.4219,5
19525,37.64,-121.0,1.1875,5
14916,32.63,-117.04,4.1154,1
7099,33.91,-117.98,5.0923,1
8080,33.82,-118.19,4.6364,1
16462,38.11,-121.27,2.4482,5
20594,39.16,-121.57,3.725,5
18834,41.74,-122.61,2.0591,5
9312,37.99,-122.51,5.5791,0
6172,34.07,-117.93,3.3977,1
3631,34.23,-118.43,4.4432,1
16955,37.53,-122.3,6.0,0
6272,34.03,-117.94,3.83,1
392,37.89,-122.3,3.0208,5
3191,36.28,-119.81,3.1071,5
16,37.85,-122.27,2.775,5
20193,34.26,-119.21,4.2448,1
19109,38.23,-122.63,3.0139,5
7394,33.95,-118.25,0.9751,3
593,37.7,-122.09,6.005,0
4719,34.06,-118.38,3.5556,1
5827,34.19,-118.3,4.375,1
10749,33.61,-117.9,13.1738,4
4798,34.03,-118.35,1.9928,3
10634,33.71,-117.79,6.2162,2
4795,34.03,-118.35,1.89,3
11234,33.8,-117.96,4.7667,1
8656,33.85,-118.38,4.9384,1
163,37.81,-122.25,3.225,5
671,37.7,-122.16,2.9917,5
14308,32.71,-117.13,1.825,3
20432,34.25,-118.74,5.4243,1
16052,37.76,-122.48,4.0977,0
14828,32.66,-117.1,2.1542,3
5542,33.98,-118.4,5.9856,2
7993,33.85,-118.15,2.7268,3
10900,33.74,-117.84,3.2104,3
7758,33.91,-118.13,4.9107,1
4837,34.03,-118.29,1.9167,3
6548,34.05,-118.02,2.3611,3
4481,34.06,-118.18,2.6083,3
3716,34.2,-118.41,3.5164,1
10837,33.68,-117.94,7.4056,2
6140,34.07,-117.97,3.2,3
9956,38.41,-122.21,5.5266,0
1549,37.73,-121.92,2.4821,5
14818,32.68,-117.11,1.9107,3
18428,37.26,-121.87,5.6652,0
767,37.65,-122.09,2.8203,5
5693,34.23,-118.25,4.1667,1
9700,36.67,-121.62,2.5329,5
20555,38.67,-121.8,3.1875,5
4517,34.04,-118.2,1.8224,3
12411,33.71,-116.24,2.7598,3
19712,39.15,-121.64,5.234,0
18603,37.15,-122.08,7.1366,0
3292,39.0,-122.7,2.3125,5
9011,34.1,-118.66,10.076,4
1403,37.95,-122.08,4.8702,0
1382,37.99,-122.08,5.0509,0
10340,33.78,-117.8,6.925,2
1638,37.9,-122.18,9.0064,0
14083,32.77,-117.11,4.3875,1
8800,33.77,-118.38,9.821,2
6406,34.13,-118.02,5.2329,1
9074,34.7,-118.15,3.9615,1
17563,37.31,-121.89,4.3882,0
5448,34.01,-118.42,3.6611,1
12168,33.71,-117.09,1.972,3
5078,33.98,-118.29,3.4444,1
13564,34.15,-117.29,2.9667,3
17073,37.48,-122.19,4.1776,0
3850,34.18,-118.46,3.4583,1
6488,34.09,-118.01,3.6094,1
10145,33.91,-117.9,4.3103,1
13828,34.48,-117.22,3.6646,1
7154,34.03,-118.15,2.6806,3
18990,38.48,-121.99,4.6719,0
6610,34.18,-118.1,5.894,2
5179,33.95,-118.26,1.6389,3
12330,33.94,-116.51,1.7388,3
18268,37.36,-122.06,6.8268,0
20029,36.08,-119.03,2.6944,3
2494,36.6,-120.19,1.5536,5
845,37.58,-122.07,6.0661,0
8734,33.83,-118.31,2.9375,3
11916,33.95,-117.4,2.4408,3
11871,34.0,-117.35,2.5469,3
12415,33.72,-116.21,2.3169,3
7967,33.86,-118.19,3.1215,3
7340,33.97,-118.16,2.1743,3
13891,34.1,-116.32,2.6618,3
19630,37.53,-120.86,1.6445,5
18824,41.86,-121.93,1.74,5
7137,34.02,-118.11,3.95,1
2964,35.34,-119.05,4.0529,1
15751,37.77,-122.45,3.0906,5
15476,33.18,-117.17,3.0221,3
5772,34.15,-118.27,3.0199,3
17432,34.65,-120.45,3.1442,3
18344,37.42,-122.15,3.9243,5
2530,39.52,-122.2,2.0625,5
11138,33.85,-117.97,4.0061,1
20639,39.37,-121.24,2.3886,5
14716,32.8,-117.05,7.916,2
8429,33.92,-118.36,4.1023,1
4917,34.01,-118.26,1.8641,3
5901,34.17,-118.31,2.4074,3
8286,33.77,-118.15,4.1765,1
19168,38.4,-122.71,1.439,5
5656,33.73,-118.31,5.0874,1
16127,37.79,-122.47,3.9688,0
5907,34.29,-118.44,4.6864,1
7373,33.96,-118.23,3.0143,3
6721,34.13,-118.14,4.9167,1
19912,36.32,-119.31,2.5733,3
12686,38.59,-121.48,0.9204,5
8264,33.77,-118.18,2.3523,3
7693,33.97,-118.12,3.1830000000000003,3
8325,33.94,-118.29,1.5615,3
20572,38.52,-121.98,2.7989,5
12265,33.74,-116.88,1.5982,3
11421,33.7,-117.98,6.3749,2
1826,37.92,-122.31,2.8456,5
12329,33.95,-116.5,1.6983,3
560,37.76,-122.24,2.6833,5
4107,34.14,-118.37,3.5096,1
5435,34.01,-118.42,3.5667,1
4437,34.09,-118.2,2.5343,3
10382,33.62,-117.65,6.2899,2
17826,37.38,-121.89,5.7695,0
4406,34.08,-118.24,4.025,1
20182,34.29,-119.14,3.1618,3
18073,37.28,-122.0,8.3605,0
9917,38.33,-122.31,4.0132,5
19613,37.46,-121.14,5.2452,0
15096,32.81,-116.96,2.9097,3
2817,35.41,-119.02,1.97,3
16724,35.47,-120.66,3.9063,0
5782,34.15,-118.24,3.3906,3
16163,37.77,-122.5,3.9954,0
9715,36.68,-121.67,2.8289,5
10699,33.61,-117.75,3.2845,3
20048,36.05,-119.02,2.2202,3
17396,34.96,-120.45,2.875,3
4895,34.01,-118.24,2.375,3
19082,38.31,-122.48,2.7727,5
148,37.8,-122.22,3.0298,5
16669,35.32,-120.7,4.2639,0
8555,33.92,-118.4,5.9499,2
15463,33.16,-117.23,4.0,1
4443,34.09,-118.21,1.9881,3
7446,33.93,-118.16,3.7361,1
236,37.79,-122.2,2.6667,5
15901,37.74,-122.41,4.7031,0
20235,34.28,-119.27,3.1757,3
10754,33.6,-117.89,5.6336,1
7123,33.91,-118.03,4.2437,1
10123,33.93,-117.92,3.75,1
13711,34.08,-117.21,3.0587,3
3083,35.75,-118.44,2.6288,3
632,37.72,-122.16,2.875,5
2665,33.12,-115.52,1.8793,3
19081,38.31,-122.48,2.3276,5
18991,38.44,-122.01,4.9773,0
10526,33.57,-117.7,3.3125,3
15836,37.75,-122.44,4.2667,0
10060,39.25,-121.06,3.9537,5
14788,32.58,-117.13,2.3194,3
12075,33.86,-117.6,5.195,1
